Booking_ID,Property_ID,Room_Type_ID,Channel_ID,Customer_ID,Booking_Date,Check_In_Date,Check_Out_Date,Length_of_Stay,Adults,Children,Rooms_Booked,Payment_Method,Booking_Status,ADR,Discount_Percent,Room_Revenue,Extra_Charges,Total_Revenue
B012010,P003,RT01,CH05,C002675,31-01-2024,27-04-2024,29-04-2024,2,2,0,2,Net Banking,Checked-In,1846.42,0,7385.68,264.94,7650.62
B012011,P008,RT01,CH04,C001944,13-02-2025,17-05-2025,22-05-2025,5,2,0,1,Credit Card,Checked-Out,2060.97,15,8759.12,75.38,8834.5
B012012,P003,RT02,CH02,C000589,18-07-2024,28-08-2024,30-08-2024,2,1,0,1,Debit Card,Checked-Out,2520.94,0,5041.88,425.16,5467.04
B012013,P005,RT03,CH04,C001354,29-06-2024,26-09-2024,29-09-2024,3,2,0,1,Debit Card,Checked-Out,3432.45,0,10297.35,731.64,11028.99
B012014,P005,RT02,CH08,C004443,26-11-2025,02-03-2026,09-03-2026,7,2,0,2,UPI,Cancelled,2980.03,15,35462.36,0,35462.36
B012015,P008,RT04,CH06,C001590,17-08-2025,14-11-2025,15-11-2025,1,3,2,1,UPI,Checked-In,6176.99,0,6176.99,946.94,7123.93
B012016,P007,RT05,CH03,C000059,21-03-2025,11-06-2025,18-06-2025,7,3,0,1,UPI,Checked-Out,5148.91,0,36042.37,848.51,36890.88
B012017,P008,RT02,CH08,C002080,09-07-2025,09-07-2025,13-07-2025,4,1,0,2,Cash,Cancelled,2933.49,10,21121.13,0,21121.13
B012018,P005,RT02,CH06,C003716,27-02-2024,21-06-2024,25-06-2024,4,1,0,2,Net Banking,Confirmed,3134.81,0,25078.48,865.43,25943.91
B012019,P005,RT04,CH03,C000208,05-04-2025,24-04-2025,26-04-2025,2,3,0,1,Credit Card,Confirmed,6901.95,0,13803.9,1080.56,14884.46
B012020,P004,RT01,CH04,C002386,14-10-2025,20-11-2025,24-11-2025,4,3,0,3,Credit Card,No-Show,2232.85,15,22775.07,0,22775.07
B012021,P003,RT01,CH03,C003285,12-11-2024,03-03-2025,06-03-2025,3,2,0,2,Credit Card,Confirmed,1774.3,5,10113.51,668.4,10781.91
B012022,P002,RT04,CH01,C000310,02-08-2025,13-08-2025,15-08-2025,2,2,0,1,UPI,Checked-In,6028.52,10,10851.34,238.17,11089.51
B012023,P008,RT03,CH06,C001662,27-06-2024,24-08-2024,28-08-2024,4,2,0,1,Net Banking,Cancelled,3522.81,20,11272.99,0,11272.99
B012024,P001,RT02,CH02,C002186,04-05-2024,18-08-2024,22-08-2024,4,2,2,2,Credit Card,Checked-In,2787.29,0,22298.32,356.65,22654.97
B012025,P002,RT04,CH03,C002439,02-12-2025,25-02-2026,27-02-2026,2,2,2,1,Credit Card,Cancelled,5985.2,0,11970.4,0,11970.4
B012026,P008,RT01,CH05,C001781,16-12-2024,03-02-2025,04-02-2025,1,4,0,1,Net Banking,Confirmed,1858.61,5,1765.68,527.47,2293.15
B012027,P006,RT02,CH08,C004801,09-07-2024,04-11-2024,09-11-2024,5,2,0,1,UPI,Cancelled,3237.73,0,16188.65,0,16188.65
B012028,P008,RT02,CH01,C001889,12-03-2024,18-03-2024,22-03-2024,4,2,0,1,UPI,Checked-Out,2759.06,5,10484.43,221.37,10705.8
B012029,P001,RT01,CH03,C004558,19-04-2025,13-07-2025,17-07-2025,4,2,0,1,Credit Card,Confirmed,1942.05,5,7379.79,419.25,7799.04
B012030,P004,RT01,CH05,C001671,23-11-2024,19-12-2024,20-12-2024,1,1,0,1,UPI,Checked-Out,1922.25,15,1633.91,411.87,2045.78
B012031,P006,RT05,CH06,C004014,26-03-2024,11-06-2024,16-06-2024,5,2,0,1,Cash,Checked-In,4450.01,10,20025.05,218.11,20243.16
B012032,P003,RT01,CH08,C003139,16-06-2024,14-10-2024,16-10-2024,2,2,0,1,UPI,Checked-Out,1930.8,5,3668.52,458.54,4127.06
B012033,P001,RT01,CH01,C002635,30-10-2025,11-11-2025,16-11-2025,5,2,0,1,Debit Card,Cancelled,1853.18,5,8802.6,0,8802.6
B012034,P005,RT02,CH05,C002312,24-11-2024,13-12-2024,16-12-2024,3,2,0,2,UPI,Confirmed,3349.62,20,16078.18,420.22,16498.4
B012035,P006,RT01,CH01,C001626,18-10-2025,28-12-2025,30-12-2025,2,2,0,1,UPI,Checked-In,2094.16,0,4188.32,398.88,4587.2
B012036,P004,RT04,CH06,C003686,01-01-2024,19-04-2024,20-04-2024,1,2,0,1,Credit Card,Checked-Out,5944.01,0,5944.01,1303.94,7247.95
B012037,P008,RT01,CH02,C004701,05-04-2024,22-04-2024,24-04-2024,2,2,0,1,Credit Card,No-Show,1914.6,0,3829.2,0,3829.2
B012038,P008,RT02,CH07,C003084,30-07-2024,25-09-2024,28-09-2024,3,2,0,1,Debit Card,Checked-Out,2782.5,0,8347.5,618.01,8965.51
B012039,P001,RT01,CH02,C004690,01-01-2024,08-03-2024,13-03-2024,5,2,0,1,UPI,Confirmed,1777.37,0,8886.85,64.88,8951.73
B012040,P005,RT03,CH06,C002041,11-11-2025,05-02-2026,10-02-2026,5,3,0,1,Credit Card,Checked-In,3907.17,10,17582.26,400.43,17982.69
B012041,P006,RT02,CH03,C002219,31-12-2025,22-01-2026,23-01-2026,1,2,0,2,Debit Card,Confirmed,2955.07,0,5910.14,878.2,6788.34
B012042,P004,RT02,CH04,C003306,24-10-2025,30-12-2025,31-12-2025,1,2,0,1,UPI,Confirmed,3108.26,15,2642.02,948.46,3590.48
B012043,P008,RT05,CH04,C001328,30-09-2024,12-01-2025,14-01-2025,2,2,0,1,UPI,Checked-Out,5163.21,5,9810.1,813.69,10623.79
B012044,P006,RT01,CH02,C001530,04-04-2024,05-04-2024,06-04-2024,1,4,1,1,Net Banking,Confirmed,2038.82,15,1733,616.15,2349.15
B012045,P001,RT02,CH03,C000557,29-10-2025,15-02-2026,17-02-2026,2,2,1,1,Debit Card,Cancelled,2767.01,5,5257.32,0,5257.32
B012046,P005,RT05,CH01,C003460,06-01-2025,18-02-2025,21-02-2025,3,2,0,1,Credit Card,Checked-Out,4434.15,10,11972.2,840.56,12812.76
B012047,P003,RT03,CH01,C001466,04-05-2025,28-07-2025,31-07-2025,3,2,0,1,Credit Card,Checked-Out,4103.39,0,12310.17,133.76,12443.93
B012048,P007,RT03,CH02,C000894,25-03-2024,17-07-2024,20-07-2024,3,2,0,1,UPI,Checked-Out,3476.48,10,9386.5,975.69,10362.19
B012049,P004,RT01,CH04,C003946,13-10-2025,01-12-2025,05-12-2025,4,2,0,1,Debit Card,Cancelled,2114.04,0,8456.16,0,8456.16
B012050,P001,RT01,CH05,C000195,22-08-2025,19-10-2025,20-10-2025,1,4,1,1,Debit Card,Confirmed,2148.48,0,2148.48,1524.39,3672.87
B012051,P008,RT01,CH06,C004252,13-05-2025,25-06-2025,01-07-2025,6,4,0,2,UPI,Checked-Out,1877.87,10,20281,141.76,20422.76
B012052,P005,RT05,CH01,C004206,14-07-2025,16-09-2025,18-09-2025,2,2,0,1,Debit Card,No-Show,4440.95,0,8881.9,0,8881.9
B012053,P003,RT05,CH02,C003531,25-04-2025,07-07-2025,09-07-2025,2,1,1,1,Net Banking,Checked-In,5108.59,10,9195.46,1224.23,10419.69
B012054,P006,RT01,CH06,C001701,30-08-2024,27-12-2024,30-12-2024,3,2,0,1,Debit Card,Checked-Out,2017.84,20,4842.82,628.99,5471.81
B012055,P005,RT01,CH04,C002109,21-05-2025,23-06-2025,24-06-2025,1,3,0,3,Debit Card,Checked-In,1763.36,5,5025.58,1587.17,6612.75
B012056,P007,RT01,CH02,C004064,31-08-2025,30-09-2025,03-10-2025,3,2,0,1,Net Banking,Confirmed,1842.37,10,4974.4,127.9,5102.3
B012057,P003,RT01,CH03,C004733,16-01-2024,29-01-2024,30-01-2024,1,2,0,1,Credit Card,Checked-Out,2025.71,0,2025.71,1351.97,3377.68
B012058,P001,RT01,CH02,C003891,03-06-2024,24-07-2024,27-07-2024,3,2,1,1,Cash,Confirmed,2038.94,0,6116.82,584.32,6701.14
B012059,P008,RT03,CH01,C004693,03-05-2025,22-08-2025,26-08-2025,4,2,1,2,Debit Card,Checked-Out,4235.05,0,33880.4,301.62,34182.02
B012060,P005,RT04,CH06,C004084,29-06-2024,17-07-2024,22-07-2024,5,2,1,1,Net Banking,Cancelled,6146.39,0,30731.95,0,30731.95
B012061,P007,RT03,CH03,C003818,12-06-2024,29-09-2024,01-10-2024,2,2,0,1,Debit Card,Cancelled,3883.03,0,7766.06,0,7766.06
B012062,P005,RT02,CH08,C001067,25-01-2025,22-02-2025,26-02-2025,4,2,0,1,UPI,Confirmed,2581.67,0,10326.68,406.84,10733.52
B012063,P002,RT03,CH07,C000987,16-10-2024,12-02-2025,14-02-2025,2,2,2,1,Debit Card,Cancelled,4140.13,5,7866.25,0,7866.25
B012064,P004,RT03,CH05,C000284,12-01-2025,01-05-2025,02-05-2025,1,1,1,1,UPI,Checked-In,4725.33,0,4725.33,1502.08,6227.41
B012065,P005,RT02,CH03,C000763,30-05-2025,23-07-2025,26-07-2025,3,2,2,1,Credit Card,Checked-Out,3025.45,5,8622.53,486.02,9108.55
B012066,P007,RT01,CH02,C003239,27-04-2024,04-08-2024,05-08-2024,1,3,2,1,Net Banking,Checked-Out,1759.94,10,1583.95,622.89,2206.84
B012067,P003,RT01,CH04,C000579,26-01-2024,24-02-2024,25-02-2024,1,2,0,1,Credit Card,Confirmed,1683.84,5,1599.65,860.01,2459.66
B012068,P004,RT03,CH03,C000719,27-05-2024,09-08-2024,10-08-2024,1,4,0,1,UPI,Cancelled,3809.68,20,3047.74,0,3047.74
B012069,P001,RT05,CH07,C000836,10-03-2025,11-06-2025,13-06-2025,2,2,0,1,Cash,Cancelled,4372.74,0,8745.48,0,8745.48
B012070,P007,RT02,CH02,C002596,17-12-2025,13-02-2026,16-02-2026,3,3,2,1,Net Banking,Checked-Out,2866.6,10,7739.82,781.69,8521.51
B012071,P004,RT05,CH05,C000383,08-04-2024,02-07-2024,06-07-2024,4,2,0,1,Credit Card,Checked-In,4071.67,10,14658.01,223.34,14881.35
B012072,P002,RT01,CH05,C000791,11-10-2025,02-12-2025,06-12-2025,4,2,0,2,Debit Card,Checked-Out,2254.32,0,18034.56,694.44,18729
B012073,P008,RT03,CH06,C000447,24-05-2024,28-07-2024,30-07-2024,2,2,1,1,Debit Card,Checked-Out,4176.55,5,7935.44,70.29,8005.73
B012074,P001,RT04,CH04,C001989,09-03-2024,16-04-2024,17-04-2024,1,3,2,2,Net Banking,Checked-Out,6764.76,0,13529.52,315.32,13844.84
B012075,P005,RT02,CH05,C003759,12-10-2024,05-11-2024,06-11-2024,1,4,1,1,Cash,Checked-Out,3298.79,0,3298.79,478.75,3777.54
B012076,P007,RT05,CH08,C003595,29-08-2025,12-10-2025,13-10-2025,1,4,0,1,Credit Card,Confirmed,5452.5,5,5179.88,737.84,5917.72
B012077,P006,RT02,CH01,C002936,01-03-2024,08-03-2024,10-03-2024,2,3,0,1,UPI,Checked-Out,2827.39,0,5654.78,369.04,6023.82
B012078,P001,RT01,CH01,C001555,06-01-2025,11-04-2025,16-04-2025,5,4,0,2,UPI,Checked-In,1939.95,5,18429.52,781.06,19210.58
B012079,P007,RT01,CH03,C003262,24-01-2024,10-05-2024,11-05-2024,1,3,1,1,Credit Card,Cancelled,1932.76,10,1739.48,0,1739.48
B012080,P008,RT02,CH04,C002120,15-08-2025,24-10-2025,25-10-2025,1,3,0,2,Debit Card,Checked-Out,2929.72,0,5859.44,218.27,6077.71
B012081,P008,RT05,CH02,C004395,01-09-2024,29-10-2024,30-10-2024,1,2,1,1,Cash,Cancelled,5763.89,0,5763.89,0,5763.89
B012082,P001,RT01,CH01,C003147,13-08-2024,06-11-2024,11-11-2024,5,3,1,1,UPI,Checked-In,2152.99,5,10226.7,677.77,10904.47
B012083,P002,RT02,CH01,C003965,10-09-2025,11-12-2025,15-12-2025,4,2,0,1,Credit Card,Checked-In,3523.34,0,14093.36,992.94,15086.3
B012084,P003,RT03,CH06,C000649,04-02-2024,05-02-2024,11-02-2024,6,2,1,1,Credit Card,Cancelled,3449.35,0,20696.1,0,20696.1
B012085,P001,RT01,CH04,C004377,27-04-2024,06-08-2024,09-08-2024,3,2,0,1,Debit Card,Checked-Out,1904.54,0,5713.62,294.05,6007.67
B012086,P007,RT01,CH07,C004558,07-07-2024,21-10-2024,24-10-2024,3,2,0,2,UPI,Checked-In,2067.68,20,9924.86,1545.02,11469.88
B012087,P008,RT01,CH03,C004383,03-04-2025,24-07-2025,25-07-2025,1,4,0,1,Debit Card,Cancelled,1728.36,0,1728.36,0,1728.36
B012088,P003,RT01,CH05,C000653,18-10-2024,01-11-2024,04-11-2024,3,2,0,1,Debit Card,Checked-Out,1829.98,5,5215.44,213.43,5428.87
B012089,P004,RT01,CH04,C000833,01-05-2024,26-08-2024,30-08-2024,4,3,1,1,Cash,Checked-Out,1694.68,5,6439.78,654.71,7094.49
B012090,P006,RT01,CH05,C000201,06-11-2024,04-03-2025,09-03-2025,5,2,0,1,Debit Card,Cancelled,1933.93,5,9186.17,0,9186.17
B012091,P002,RT01,CH03,C001512,07-11-2025,26-11-2025,01-12-2025,5,2,0,2,Net Banking,Checked-Out,2041.05,0,20410.5,527.11,20937.61
B012092,P008,RT02,CH01,C002589,27-07-2025,24-10-2025,26-10-2025,2,1,0,1,Cash,Checked-In,3265.06,10,5877.11,2224.74,8101.85
B012093,P005,RT03,CH08,C000095,05-08-2024,15-08-2024,16-08-2024,1,3,0,1,Credit Card,Confirmed,4337.57,10,3903.81,1253.72,5157.53
B012094,P008,RT03,CH07,C000131,19-12-2024,15-03-2025,16-03-2025,1,2,0,1,UPI,Cancelled,3793.86,5,3604.17,0,3604.17
B012095,P007,RT02,CH03,C003831,15-12-2025,24-01-2026,27-01-2026,3,3,0,1,UPI,No-Show,2648.39,15,6753.39,0,6753.39
B012096,P007,RT05,CH08,C003619,23-11-2024,15-03-2025,16-03-2025,1,3,0,1,UPI,Checked-Out,4104.63,0,4104.63,377.62,4482.25
B012097,P007,RT04,CH03,C000114,15-05-2024,07-09-2024,12-09-2024,5,2,0,1,Cash,Cancelled,5070.64,5,24085.54,0,24085.54
B012098,P001,RT05,CH03,C003162,09-03-2024,22-06-2024,26-06-2024,4,2,0,1,Net Banking,Cancelled,4254.9,15,14466.66,0,14466.66
B012099,P006,RT02,CH06,C002846,18-04-2024,24-06-2024,25-06-2024,1,3,0,2,Debit Card,Checked-In,2596.37,10,4673.47,646.73,5320.2
B012100,P006,RT04,CH03,C002647,08-07-2025,11-07-2025,14-07-2025,3,1,0,1,Cash,Checked-In,6090.64,0,18271.92,793.09,19065.01
B012101,P003,RT03,CH03,C001246,24-02-2025,12-04-2025,15-04-2025,3,2,0,1,Debit Card,Checked-Out,4858.18,0,14574.54,24.02,14598.56
B012102,P001,RT01,CH03,C001291,20-08-2025,20-08-2025,25-08-2025,5,3,0,2,Net Banking,Checked-Out,2021.93,5,19208.34,510.68,19719.02
B012103,P007,RT01,CH04,C003589,16-03-2025,10-06-2025,12-06-2025,2,2,1,1,Credit Card,Checked-Out,1695.59,0,3391.18,684.67,4075.85
B012104,P006,RT03,CH02,C000699,07-10-2024,02-01-2025,03-01-2025,1,2,0,1,Net Banking,Checked-In,3684.23,15,3131.6,69.37,3200.97
B012105,P008,RT01,CH01,C002296,30-05-2025,29-07-2025,01-08-2025,3,3,1,1,UPI,Checked-Out,1682.84,5,4796.09,229.76,5025.85
B012106,P007,RT01,CH07,C004659,02-07-2025,28-07-2025,30-07-2025,2,1,1,2,Credit Card,Checked-Out,1881.26,0,7525.04,912.02,8437.06
B012107,P007,RT02,CH03,C001601,15-05-2024,24-07-2024,26-07-2024,2,3,2,1,Debit Card,No-Show,2554.24,0,5108.48,0,5108.48
B012108,P007,RT03,CH01,C003268,22-04-2025,25-05-2025,26-05-2025,1,2,0,1,Debit Card,No-Show,4829.57,0,4829.57,0,4829.57
B012109,P002,RT05,CH06,C001210,09-01-2024,16-03-2024,21-03-2024,5,3,0,1,UPI,Checked-Out,4554.22,0,22771.1,619.33,23390.43
B012110,P005,RT02,CH03,C000486,13-08-2025,14-08-2025,17-08-2025,3,2,1,1,UPI,Checked-In,2643.8,5,7534.83,842.61,8377.44
B012111,P004,RT03,CH02,C000677,30-08-2024,21-09-2024,24-09-2024,3,1,1,1,UPI,Checked-Out,4070.3,5,11600.36,775.1,12375.46
B012112,P008,RT01,CH08,C004231,29-12-2024,19-04-2025,20-04-2025,1,2,0,1,UPI,Checked-Out,1981.21,15,1684.03,831.19,2515.22
B012113,P004,RT03,CH08,C001023,27-03-2025,01-05-2025,03-05-2025,2,2,0,1,UPI,Checked-Out,4068.02,15,6915.63,305.23,7220.86
B012114,P003,RT02,CH01,C000572,19-05-2025,14-09-2025,16-09-2025,2,2,0,1,Credit Card,Cancelled,2628,0,5256,0,5256
B012115,P006,RT04,CH07,C000801,14-11-2025,07-02-2026,08-02-2026,1,2,0,1,UPI,Checked-In,6004.82,5,5704.58,732.89,6437.47
B012116,P004,RT02,CH07,C002739,05-03-2024,14-03-2024,17-03-2024,3,3,0,1,Credit Card,Cancelled,2778.12,0,8334.36,0,8334.36
B012117,P003,RT02,CH05,C000123,14-01-2024,28-04-2024,05-05-2024,7,1,0,1,Cash,Cancelled,3253.57,0,22774.99,0,22774.99
B012118,P005,RT02,CH04,C001870,31-12-2025,08-04-2026,11-04-2026,3,3,0,1,UPI,Confirmed,3063.47,10,8271.37,668.53,8939.9
B012119,P007,RT03,CH02,C000932,05-05-2024,17-08-2024,18-08-2024,1,2,0,1,Credit Card,Confirmed,3969.26,5,3770.8,490.2,4261
B012120,P008,RT05,CH02,C000806,21-06-2025,19-09-2025,22-09-2025,3,4,0,1,Cash,Checked-Out,5062.53,15,12909.45,541.31,13450.76
B012121,P008,RT01,CH04,C001847,19-02-2025,22-04-2025,26-04-2025,4,3,1,1,Credit Card,Cancelled,2084.78,10,7505.21,0,7505.21
B012122,P001,RT02,CH06,C003882,09-09-2024,05-12-2024,06-12-2024,1,3,0,2,Net Banking,No-Show,3577.69,0,7155.38,0,7155.38
B012123,P002,RT03,CH05,C002479,20-01-2025,31-03-2025,07-04-2025,7,2,1,1,UPI,Checked-Out,4278.03,0,29946.21,153.54,30099.75
B012124,P005,RT04,CH02,C003987,07-08-2024,26-09-2024,29-09-2024,3,2,0,1,UPI,Checked-Out,5768.62,0,17305.86,861.92,18167.78
B012125,P005,RT02,CH03,C003944,08-03-2025,28-03-2025,04-04-2025,7,2,0,1,Credit Card,Checked-Out,2537.48,10,15986.12,667.76,16653.88
B012126,P004,RT01,CH04,C001111,21-07-2024,30-09-2024,03-10-2024,3,3,0,1,Credit Card,Checked-In,1796.78,15,4581.79,1226.73,5808.52
B012127,P004,RT01,CH05,C001616,18-06-2025,09-10-2025,12-10-2025,3,2,0,1,Debit Card,Checked-Out,1854.8,0,5564.4,977.97,6542.37
B012128,P002,RT02,CH01,C001433,28-08-2025,05-12-2025,09-12-2025,4,3,0,1,Net Banking,Checked-Out,2927.69,5,11125.22,1832.94,12958.16
B012129,P008,RT02,CH05,C001498,14-05-2025,21-07-2025,25-07-2025,4,2,0,2,UPI,No-Show,3161.34,5,24026.18,0,24026.18
B012130,P001,RT01,CH06,C001917,11-11-2024,29-01-2025,03-02-2025,5,3,0,1,Debit Card,Checked-Out,1644.33,5,7810.57,355.46,8166.03
B012131,P005,RT01,CH02,C000085,10-08-2024,27-08-2024,31-08-2024,4,2,0,1,Cash,Checked-Out,2053.88,0,8215.52,268.45,8483.97
B012132,P006,RT03,CH02,C002834,21-10-2025,30-01-2026,01-02-2026,2,2,0,1,Credit Card,Checked-Out,4155.3,0,8310.6,911.3,9221.9
B012133,P004,RT05,CH02,C001647,21-04-2025,13-05-2025,14-05-2025,1,2,0,2,Credit Card,Checked-Out,5117.11,0,10234.22,795.26,11029.48
B012134,P008,RT05,CH08,C002408,25-11-2024,19-01-2025,21-01-2025,2,2,0,1,Credit Card,Checked-Out,4840.3,0,9680.6,1463.55,11144.15
B012135,P005,RT03,CH03,C001809,28-02-2024,11-04-2024,16-04-2024,5,2,0,3,Net Banking,Checked-Out,4058.67,0,60880.05,821.83,61701.88
B012136,P001,RT04,CH04,C003072,07-06-2024,28-07-2024,02-08-2024,5,3,0,1,Credit Card,Checked-Out,6221.78,0,31108.9,720.27,31829.17
B012137,P008,RT01,CH05,C004407,05-10-2025,13-01-2026,15-01-2026,2,2,1,2,Credit Card,Cancelled,2028.52,15,6896.97,0,6896.97
B012138,P003,RT02,CH03,C000310,12-09-2024,04-01-2025,06-01-2025,2,2,0,1,UPI,Confirmed,2713.71,0,5427.42,444.7,5872.12
B012139,P001,RT01,CH01,C003996,14-01-2025,03-02-2025,04-02-2025,1,2,1,1,UPI,Checked-Out,1685.56,10,1517,762.69,2279.69
B012140,P005,RT03,CH05,C003177,13-06-2025,29-09-2025,02-10-2025,3,3,1,2,Debit Card,Cancelled,4250.15,10,22950.81,0,22950.81
B012141,P005,RT05,CH05,C003071,03-12-2025,24-12-2025,26-12-2025,2,3,2,1,UPI,Checked-Out,5262.55,0,10525.1,1783.53,12308.63
B012142,P002,RT04,CH02,C001448,29-12-2024,10-01-2025,14-01-2025,4,4,0,1,Net Banking,Cancelled,5201.66,5,19766.31,0,19766.31
B012143,P008,RT02,CH01,C004348,10-08-2024,10-10-2024,12-10-2024,2,2,0,1,Net Banking,Checked-Out,3309.92,5,6288.85,853.91,7142.76
B012144,P008,RT03,CH05,C004913,30-03-2025,07-07-2025,08-07-2025,1,3,0,1,Credit Card,Checked-In,4169.36,0,4169.36,726.61,4895.97
B012145,P008,RT05,CH05,C004314,14-06-2025,27-08-2025,29-08-2025,2,4,0,1,Debit Card,Checked-In,5014.57,5,9527.68,822.33,10350.01
B012146,P005,RT01,CH01,C002719,17-11-2024,25-01-2025,28-01-2025,3,3,1,1,Credit Card,Confirmed,2008.45,5,5724.08,566.64,6290.72
B012147,P008,RT03,CH05,C000076,22-09-2025,22-11-2025,24-11-2025,2,4,0,1,Credit Card,Checked-Out,3921.61,0,7843.22,753.45,8596.67
B012148,P008,RT01,CH08,C003859,28-10-2024,08-01-2025,11-01-2025,3,2,0,1,Credit Card,Checked-Out,1943.27,0,5829.81,608.32,6438.13
B012149,P004,RT04,CH02,C003705,07-08-2024,26-08-2024,31-08-2024,5,4,0,1,UPI,Cancelled,5384.27,15,22883.15,0,22883.15
B012150,P006,RT01,CH04,C000357,14-06-2024,13-08-2024,16-08-2024,3,2,0,1,UPI,No-Show,1748.8,0,5246.4,0,5246.4
B012151,P002,RT01,CH05,C001994,05-06-2024,15-09-2024,22-09-2024,7,2,0,1,UPI,Checked-In,1937.43,5,12883.91,275.52,13159.43
B012152,P005,RT03,CH02,C003004,12-12-2024,04-01-2025,05-01-2025,1,2,0,1,Debit Card,Checked-In,3543.19,5,3366.03,706.15,4072.18
B012153,P008,RT01,CH06,C002366,11-09-2024,25-11-2024,29-11-2024,4,2,0,1,UPI,Checked-In,1939.33,0,7757.32,297.91,8055.23
B012154,P001,RT01,CH07,C001122,18-11-2025,29-12-2025,01-01-2026,3,1,0,2,Net Banking,Checked-Out,2203.6,20,10577.28,860.04,11437.32
B012155,P005,RT02,CH06,C002832,18-11-2025,22-12-2025,23-12-2025,1,2,2,1,Debit Card,Checked-Out,2945.26,0,2945.26,605.38,3550.64
B012156,P001,RT04,CH02,C000105,07-07-2024,14-08-2024,20-08-2024,6,1,0,1,UPI,Confirmed,6239.09,20,29947.63,653.71,30601.34
B012157,P001,RT01,CH06,C001767,26-03-2025,22-06-2025,26-06-2025,4,2,2,1,UPI,Checked-In,1859.21,5,7065,1268.46,8333.46
B012158,P005,RT04,CH03,C003039,24-06-2024,22-09-2024,24-09-2024,2,2,0,1,UPI,Checked-Out,5842.47,15,9932.2,914.01,10846.21
B012159,P001,RT03,CH02,C002762,22-03-2024,02-05-2024,03-05-2024,1,2,0,1,Credit Card,No-Show,4762.56,15,4048.18,0,4048.18
B012160,P006,RT02,CH02,C003042,26-12-2025,28-02-2026,01-03-2026,1,4,0,1,UPI,Cancelled,2960.69,0,2960.69,0,2960.69
B012161,P003,RT02,CH07,C004700,28-03-2024,08-04-2024,09-04-2024,1,2,0,1,Cash,No-Show,3269.22,5,3105.76,0,3105.76
B012162,P002,RT01,CH03,C004089,18-11-2024,18-11-2024,19-11-2024,1,2,0,2,UPI,Checked-Out,1909.19,5,3627.46,1297.77,4925.23
B012163,P005,RT01,CH07,C001547,15-01-2025,01-04-2025,06-04-2025,5,3,0,1,Debit Card,No-Show,1884.25,0,9421.25,0,9421.25
B012164,P007,RT01,CH02,C001487,12-07-2025,19-08-2025,22-08-2025,3,4,0,1,Debit Card,Checked-In,1722.17,15,4391.53,723.54,5115.07
B012165,P003,RT01,CH06,C004659,24-01-2024,16-05-2024,17-05-2024,1,2,0,2,Credit Card,Cancelled,2079.49,15,3535.13,0,3535.13
B012166,P008,RT02,CH01,C000517,12-12-2024,20-01-2025,25-01-2025,5,2,0,1,Credit Card,Checked-Out,3124.49,10,14060.2,909.17,14969.37
B012167,P001,RT01,CH01,C004400,21-03-2025,26-03-2025,27-03-2025,1,2,1,1,Debit Card,Checked-Out,1728.19,0,1728.19,175.56,1903.75
B012168,P001,RT03,CH08,C003029,17-03-2025,14-04-2025,16-04-2025,2,3,0,1,Net Banking,Checked-Out,4864.52,10,8756.14,288.83,9044.97
B012169,P002,RT02,CH01,C004895,21-02-2025,08-04-2025,11-04-2025,3,4,1,1,Credit Card,Checked-Out,3176.03,10,8575.28,2263.33,10838.61
B012170,P003,RT05,CH04,C004487,13-07-2025,31-08-2025,04-09-2025,4,3,0,1,Debit Card,Checked-In,4166.86,0,16667.44,1261.81,17929.25
B012171,P003,RT01,CH07,C002915,19-04-2025,25-06-2025,29-06-2025,4,2,0,1,Net Banking,Cancelled,1868.27,0,7473.08,0,7473.08
B012172,P005,RT01,CH06,C000296,14-02-2024,07-03-2024,13-03-2024,6,2,1,1,UPI,Checked-In,2012.02,10,10864.91,2082.54,12947.45
B012173,P008,RT02,CH04,C001989,05-06-2024,20-09-2024,21-09-2024,1,4,0,3,Debit Card,Checked-Out,3209.43,0,9628.29,265.61,9893.9
B012174,P001,RT01,CH05,C003470,28-04-2024,05-05-2024,07-05-2024,2,2,0,1,Credit Card,Cancelled,2127.7,0,4255.4,0,4255.4
B012175,P007,RT03,CH05,C004578,09-05-2025,17-08-2025,20-08-2025,3,4,0,1,UPI,No-Show,3896.06,10,10519.36,0,10519.36
B012176,P004,RT02,CH01,C004946,13-09-2025,14-09-2025,19-09-2025,5,3,0,2,Credit Card,Checked-In,2879.6,0,28796,1714.64,30510.64
B012177,P008,RT02,CH03,C003889,09-07-2024,30-10-2024,02-11-2024,3,4,0,1,UPI,No-Show,3448.43,5,9828.03,0,9828.03
B012178,P007,RT01,CH03,C000145,13-07-2025,16-07-2025,17-07-2025,1,3,2,1,Cash,Cancelled,1877.05,0,1877.05,0,1877.05
B012179,P005,RT01,CH03,C003798,30-01-2025,21-03-2025,25-03-2025,4,2,0,1,Credit Card,Confirmed,2012.88,10,7246.37,632.31,7878.68
B012180,P005,RT02,CH02,C003033,06-04-2025,01-07-2025,06-07-2025,5,2,2,1,Credit Card,Confirmed,2626.37,0,13131.85,482.98,13614.83
B012181,P005,RT01,CH02,C002256,14-02-2025,06-03-2025,07-03-2025,1,2,0,1,UPI,Cancelled,2029.14,0,2029.14,0,2029.14
B012182,P002,RT01,CH03,C000446,12-07-2024,02-09-2024,03-09-2024,1,2,0,1,UPI,Confirmed,2042.34,10,1838.11,1159.67,2997.78
